--------- beginning of main
09-22 14:29:35.319 26942 26978 E OpenGLRenderer: EglManager::fenceWait: error dup'ing fence fd: 24
09-22 14:29:35.321 26942 26942 E Surface : dequeueBuffer: error duping fence: 24
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #22 pc 0010ee6c  /apex/com.android.art/javalib/core-oj.jar (java.lang.Thread.run)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #23 pc 003d3dec  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +452) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #24 pc 0073da50  /apex/com.android.art/lib64/libart.so (artQuickToInterpreterBridge+668) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #25 pc 00227568  /apex/com.android.art/lib64/libart.so (art_quick_to_interpreter_bridge+88) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #26 pc 002109a4  /apex/com.android.art/lib64/libart.so (art_quick_invoke_stub+612) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #27 pc 002546a0  /apex/com.android.art/lib64/libart.so (art::ArtMethod::Invoke+176) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #28 pc 0067e1d4  /apex/com.android.art/lib64/libart.so (art::Thread::CreateCallback+1408) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #29 pc 0067dc40  /apex/com.android.art/lib64/libart.so (art::Thread::CreateCallbackWithUffdGc+12) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #30 pc 000c3644  /apex/com.android.runtime/lib64/bionic/libc.so (__pthread_start+208) (BuildId: 50118287324a156bc7be11d3d940c7be)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #31 pc 0005cfa4  /apex/com.android.runtime/lib64/bionic/libc.so (__start_thread+68) (BuildId: 50118287324a156bc7be11d3d940c7be)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   at dalvik.system.VMRuntime.runHeapTasks(Native method)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   at java.lang.Daemons$HeapTaskDaemon.runInternal(Daemons.java:687)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   at java.lang.Daemons$Daemon.run(Daemons.java:145)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   at java.lang.Thread.run(Thread.java:1012)
09-22 14:29:40.986 26942 26949 I .games.boxbound: 
09-22 14:29:40.986 26942 26949 I .games.boxbound: "Jit thread pool worker thread 0" daemon prio=5 tid=12 Native
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | group="system" sCount=1 ucsCount=0 flags=1 obj=0x12c038f8 self=0xb40000799d839ad0
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | sysTid=26952 nice=9 cgrp=top-app sched=0/0 handle=0x784f25bcb0
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | state=S schedstat=( 125802916 40159737 235 ) utm=9 stm=3 core=2 HZ=100
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | stack=0x784f15c000-0x784f15e000 stackSize=1023KB
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | held mutexes=
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #00 pc 00057840  /apex/com.android.runtime/lib64/bionic/libc.so (syscall+32) (BuildId: 50118287324a156bc7be11d3d940c7be)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #01 pc 0025e3a8  /apex/com.android.art/lib64/libart.so (art::ConditionVariable::WaitHoldingLocks+144) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #02 pc 006a6538  /apex/com.android.art/lib64/libart.so (art::ThreadPool::GetTask+128) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #03 pc 006a58a8  /apex/com.android.art/lib64/libart.so (art::ThreadPoolWorker::Run+148) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #04 pc 006a532c  /apex/com.android.art/lib64/libart.so (art::ThreadPoolWorker::Callback+180) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #05 pc 000c3644  /apex/com.android.runtime/lib64/bionic/libc.so (__pthread_start+208) (BuildId: 50118287324a156bc7be11d3d940c7be)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #06 pc 0005cfa4  /apex/com.android.runtime/lib64/bionic/libc.so (__start_thread+68) (BuildId: 50118287324a156bc7be11d3d940c7be)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   (no managed stack frames)
09-22 14:29:40.986 26942 26949 I .games.boxbound: 
09-22 14:29:40.986 26942 26949 I .games.boxbound: "binder:26942_1" prio=5 tid=14 Native
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | group="main" sCount=1 ucsCount=0 flags=1 obj=0x12c039a8 self=0xb40000799d8425e0
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | sysTid=26957 nice=0 cgrp=top-app sched=0/0 handle=0x7849c2fcb0
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | state=S schedstat=( 532256021 200220233 5180 ) utm=28 stm=24 core=0 HZ=100
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | stack=0x7849b38000-0x7849b3a000 stackSize=991KB
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | held mutexes=
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #00 pc 000aebbc  /apex/com.android.runtime/lib64/bionic/libc.so (__ioctl+12) (BuildId: 50118287324a156bc7be11d3d940c7be)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #01 pc 00065a58  /apex/com.android.runtime/lib64/bionic/libc.so (ioctl+160) (BuildId: 50118287324a156bc7be11d3d940c7be)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #02 pc 000603ec  /system/lib64/libbinder.so (android::IPCThreadState::talkWithDriver+284) (BuildId: 3676b6af8d34c3d700e9406fe3a4163b)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #03 pc 00060734  /system/lib64/libbinder.so (android::IPCThreadState::getAndExecuteCommand+28) (BuildId: 3676b6af8d34c3d700e9406fe3a4163b)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #04 pc 00061130  /system/lib64/libbinder.so (android::IPCThreadState::joinThreadPool+116) (BuildId: 3676b6af8d34c3d700e9406fe3a4163b)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #05 pc 0006ad34  /system/lib64/libbinder.so (android::PoolThread::threadLoop+28) (BuildId: 3676b6af8d34c3d700e9406fe3a4163b)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #06 pc 000142d0  /system/lib64/libutils.so (android::Thread::_threadLoop+288) (BuildId: 6df8048e2f2c69be0a5d8ee3149d683d)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #07 pc 000ecc40  /system/lib64/libandroid_runtime.so (android::AndroidRuntime::javaThreadShell+144) (BuildId: 8655dc3372beccc71df2c96153cd41b4)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #08 pc 000c3644  /apex/com.android.runtime/lib64/bionic/libc.so (__pthread_start+208) (BuildId: 50118287324a156bc7be11d3d940c7be)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #09 pc 0005cfa4  /apex/com.android.runtime/lib64/bionic/libc.so (__start_thread+68) (BuildId: 50118287324a156bc7be11d3d940c7be)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   (no managed stack frames)
09-22 14:29:40.986 26942 26949 I .games.boxbound: 
09-22 14:29:40.986 26942 26949 I .games.boxbound: "binder:26942_2" prio=5 tid=15 Native
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | group="main" sCount=1 ucsCount=0 flags=1 obj=0x12c03a58 self=0xb40000799d8441b0
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | sysTid=26958 nice=0 cgrp=top-app sched=0/0 handle=0x7848b31cb0
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | state=S schedstat=( 457398879 180441927 3901 ) utm=22 stm=23 core=2 HZ=100
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | stack=0x7848a3a000-0x7848a3c000 stackSize=991KB
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | held mutexes=
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #00 pc 000aebbc  /apex/com.android.runtime/lib64/bionic/libc.so (__ioctl+12) (BuildId: 50118287324a156bc7be11d3d940c7be)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #01 pc 00065a58  /apex/com.android.runtime/lib64/bionic/libc.so (ioctl+160) (BuildId: 50118287324a156bc7be11d3d940c7be)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #02 pc 000603ec  /system/lib64/libbinder.so (android::IPCThreadState::talkWithDriver+284) (BuildId: 3676b6af8d34c3d700e9406fe3a4163b)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #03 pc 00060734  /system/lib64/libbinder.so (android::IPCThreadState::getAndExecuteCommand+28) (BuildId: 3676b6af8d34c3d700e9406fe3a4163b)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #04 pc 00061130  /system/lib64/libbinder.so (android::IPCThreadState::joinThreadPool+116) (BuildId: 3676b6af8d34c3d700e9406fe3a4163b)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #05 pc 0006ad34  /system/lib64/libbinder.so (android::PoolThread::threadLoop+28) (BuildId: 3676b6af8d34c3d700e9406fe3a4163b)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #06 pc 000142d0  /system/lib64/libutils.so (android::Thread::_threadLoop+288) (BuildId: 6df8048e2f2c69be0a5d8ee3149d683d)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #07 pc 000ecc40  /system/lib64/libandroid_runtime.so (android::AndroidRuntime::javaThreadShell+144) (BuildId: 8655dc3372beccc71df2c96153cd41b4)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #08 pc 000c3644  /apex/com.android.runtime/lib64/bionic/libc.so (__pthread_start+208) (BuildId: 50118287324a156bc7be11d3d940c7be)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #09 pc 0005cfa4  /apex/com.android.runtime/lib64/bionic/libc.so (__start_thread+68) (BuildId: 50118287324a156bc7be11d3d940c7be)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   (no managed stack frames)
09-22 14:29:40.986 26942 26949 I .games.boxbound: 
09-22 14:29:40.986 26942 26949 I .games.boxbound: "binder:26942_3" prio=5 tid=16 Native
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | group="main" sCount=1 ucsCount=0 flags=1 obj=0x12c07c28 self=0xb40000799d840a10
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | sysTid=26960 nice=0 cgrp=top-app sched=0/0 handle=0x7847a33cb0
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | state=S schedstat=( 3771409 14334791 48 ) utm=0 stm=0 core=6 HZ=100
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | stack=0x784793c000-0x784793e000 stackSize=991KB
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | held mutexes=
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #00 pc 000aebbc  /apex/com.android.runtime/lib64/bionic/libc.so (__ioctl+12) (BuildId: 50118287324a156bc7be11d3d940c7be)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #01 pc 00065a58  /apex/com.android.runtime/lib64/bionic/libc.so (ioctl+160) (BuildId: 50118287324a156bc7be11d3d940c7be)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #02 pc 000603ec  /system/lib64/libbinder.so (android::IPCThreadState::talkWithDriver+284) (BuildId: 3676b6af8d34c3d700e9406fe3a4163b)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #03 pc 00060734  /system/lib64/libbinder.so (android::IPCThreadState::getAndExecuteCommand+28) (BuildId: 3676b6af8d34c3d700e9406fe3a4163b)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #04 pc 00061130  /system/lib64/libbinder.so (android::IPCThreadState::joinThreadPool+116) (BuildId: 3676b6af8d34c3d700e9406fe3a4163b)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #05 pc 0006ad34  /system/lib64/libbinder.so (android::PoolThread::threadLoop+28) (BuildId: 3676b6af8d34c3d700e9406fe3a4163b)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #06 pc 000142d0  /system/lib64/libutils.so (android::Thread::_threadLoop+288) (BuildId: 6df8048e2f2c69be0a5d8ee3149d683d)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #07 pc 000ecc40  /system/lib64/libandroid_runtime.so (android::AndroidRuntime::javaThreadShell+144) (BuildId: 8655dc3372beccc71df2c96153cd41b4)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #08 pc 000c3644  /apex/com.android.runtime/lib64/bionic/libc.so (__pthread_start+208) (BuildId: 50118287324a156bc7be11d3d940c7be)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #09 pc 0005cfa4  /apex/com.android.runtime/lib64/bionic/libc.so (__start_thread+68) (BuildId: 50118287324a156bc7be11d3d940c7be)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   (no managed stack frames)
09-22 14:29:40.986 26942 26949 I .games.boxbound: 
09-22 14:29:40.986 26942 26949 I .games.boxbound: "Profile Saver" daemon prio=5 tid=17 Native
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | group="system" sCount=1 ucsCount=0 flags=1 obj=0x12c0c3a0 self=0xb40000799d845d80
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | sysTid=26962 nice=9 cgrp=top-app sched=0/0 handle=0x78458fccb0
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | state=S schedstat=( 59859163 2635311 21 ) utm=5 stm=0 core=6 HZ=100
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | stack=0x7845805000-0x7845807000 stackSize=991KB
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | held mutexes=
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #00 pc 00057840  /apex/com.android.runtime/lib64/bionic/libc.so (syscall+32) (BuildId: 50118287324a156bc7be11d3d940c7be)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #01 pc 0025e3a8  /apex/com.android.art/lib64/libart.so (art::ConditionVariable::WaitHoldingLocks+144) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #02 pc 0041e444  /apex/com.android.art/lib64/libart.so (art::ProfileSaver::Run+616) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #03 pc 004235e4  /apex/com.android.art/lib64/libart.so (art::ProfileSaver::RunProfileSaverThread+184) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #04 pc 000c3644  /apex/com.android.runtime/lib64/bionic/libc.so (__pthread_start+208) (BuildId: 50118287324a156bc7be11d3d940c7be)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #05 pc 0005cfa4  /apex/com.android.runtime/lib64/bionic/libc.so (__start_thread+68) (BuildId: 50118287324a156bc7be11d3d940c7be)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   (no managed stack frames)
09-22 14:29:40.986 26942 26949 I .games.boxbound: 
09-22 14:29:40.986 26942 26949 I .games.boxbound: "AsyncTask #2" prio=5 tid=18 Waiting
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | group="main" sCount=1 ucsCount=0 flags=1 obj=0x12d9f090 self=0xb40000799d85c710
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | sysTid=29424 nice=10 cgrp=top-app sched=0/0 handle=0x7771555cb0
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | state=S schedstat=( 457395 153022 6 ) utm=0 stm=0 core=4 HZ=100
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | stack=0x7771452000-0x7771454000 stackSize=1039KB
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | held mutexes=
09-22 14:29:40.986 26942 26949 I .games.boxbound:   at jdk.internal.misc.Unsafe.park(Native method)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   - waiting on an unknown object
09-22 14:29:40.986 26942 26949 I .games.boxbound:   at java.util.concurrent.locks.LockSupport.park(LockSupport.java:341)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionNode.block(AbstractQueuedSynchronizer.java:506)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   at java.util.concurrent.ForkJoinPool.unmanagedBlock(ForkJoinPool.java:3466)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   at java.util.concurrent.ForkJoinPool.managedBlock(ForkJoinPool.java:3437)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:1623)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:435)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   at java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1071)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1131)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:644)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   at java.lang.Thread.run(Thread.java:1012)
09-22 14:29:40.986 26942 26949 I .games.boxbound: 
09-22 14:29:40.986 26942 26949 I .games.boxbound: "Livesync Server Thread" prio=5 tid=19 Native
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | group="main" sCount=1 ucsCount=0 flags=1 obj=0x12c3e920 self=0xb40000799d84e890
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | sysTid=26976 nice=0 cgrp=top-app sched=0/0 handle=0x77b85eecb0
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | state=S schedstat=( 362762 0 1 ) utm=0 stm=0 core=7 HZ=100
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | stack=0x77b84eb000-0x77b84ed000 stackSize=1039KB
09-22 14:29:40.986 26942 26949 I .games.boxbound:   | held mutexes=
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #00 pc 000af698  /apex/com.android.runtime/lib64/bionic/libc.so (__accept4+8) (BuildId: 50118287324a156bc7be11d3d940c7be)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #01 pc 000046a0  /system/lib64/libnetd_client.so ((anonymous namespace)::netdClientAccept4 +76) (BuildId: 9331bf55530aed6ab82e4b43b5580976)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #02 pc 0005b1c4  /apex/com.android.runtime/lib64/bionic/libc.so (accept4+48) (BuildId: 50118287324a156bc7be11d3d940c7be)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #03 pc 00025d44  /apex/com.android.art/lib64/libjavacore.so (Linux_accept+176) (BuildId: 15aa8dd467002bc192770169edc3c722)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #04 pc 00227430  /apex/com.android.art/lib64/libart.so (art_quick_generic_jni_trampoline+144) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #05 pc 002109a4  /apex/com.android.art/lib64/libart.so (art_quick_invoke_stub+612) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #06 pc 002546a0  /apex/com.android.art/lib64/libart.so (art::ArtMethod::Invoke+176) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #07 pc 003db328  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+1788) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #08 pc 00230a58  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+14012) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #09 pc 00229bd8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #10 pc 00037830  /apex/com.android.art/javalib/core-libart.jar (libcore.io.ForwardingOs.accept)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #11 pc 003d3dec  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +452) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #12 pc 003da78c  /apex/com.android.art/lib64/libart.so (art::interpreter::ArtInterpreterToInterpreterBridge+104) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #13 pc 003db30c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+1760) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #14 pc 00230a58  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+14012) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #15 pc 00229bd8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #16 pc 00036514  /apex/com.android.art/javalib/core-libart.jar (libcore.io.BlockGuardOs.accept)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #17 pc 003d3dec  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +452) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #18 pc 003da78c  /apex/com.android.art/lib64/libart.so (art::interpreter::ArtInterpreterToInterpreterBridge+104) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #19 pc 003db30c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+1760) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #20 pc 00230a58  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+14012) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #21 pc 00229bd8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #22 pc 00037830  /apex/com.android.art/javalib/core-libart.jar (libcore.io.ForwardingOs.accept)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #23 pc 003d3dec  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +452) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #24 pc 003da78c  /apex/com.android.art/lib64/libart.so (art::interpreter::ArtInterpreterToInterpreterBridge+104) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #25 pc 003db30c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+1760) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #26 pc 00230a58  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+14012) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #27 pc 00229bd8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #28 pc 00020110  /apex/com.android.art/javalib/core-libart.jar (android.system.Os.accept)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #29 pc 003d3dec  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +452) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #30 pc 003da78c  /apex/com.android.art/lib64/libart.so (art::interpreter::ArtInterpreterToInterpreterBridge+104) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #31 pc 003db30c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+1760) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #32 pc 00230cec  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+14672) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #33 pc 00229bd8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #34 pc 000200f4  /apex/com.android.art/javalib/core-libart.jar (android.system.Os.accept)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #35 pc 003d3dec  /apex/com.android.art/lib64/libart.so (art::interpreter::Execute +452) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #36 pc 003da78c  /apex/com.android.art/lib64/libart.so (art::interpreter::ArtInterpreterToInterpreterBridge+104) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #37 pc 003db30c  /apex/com.android.art/lib64/libart.so (bool art::interpreter::DoCall<false>+1760) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #38 pc 00230cec  /apex/com.android.art/lib64/libart.so (void art::interpreter::ExecuteSwitchImplCpp<false>+14672) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #39 pc 00229bd8  /apex/com.android.art/lib64/libart.so (ExecuteSwitchImplAsm+8) (BuildId: 2a2e2726f12ce70bfbb5ea2dca129917)
09-22 14:29:40.986 26942 26949 I .games.boxbound:   native: #40 pc 00511934  /system/framework/framework.jar (android.net.LocalSocketImpl.accept)
